open_time,open,high,low,close,volume
2024-01-05 10:05:00,2262.13,2263.74,2261.64,2263.39,108.2073
2024-01-05 10:06:00,2263.39,2263.4,2261.76,2262.83,202.303
2024-01-05 10:07:00,2262.83,2263.11,2262.0,2262.01,123.6181
2024-01-05 10:08:00,2262.0,2262.01,2260.41,2261.08,461.0304
2024-01-05 10:09:00,2261.07,2261.72,2260.09,2261.01,324.9431
2024-01-05 10:10:00,2261.01,2261.06,2259.43,2259.44,182.3452
2024-01-05 10:11:00,2259.43,2260.6,2259.2,2259.75,129.2753
2024-01-05 10:12:00,2259.75,2259.76,2259.2,2259.63,124.5537
2024-01-05 10:13:00,2259.62,2259.77,2259.2,2259.76,86.9119
2024-01-05 10:14:00,2259.77,2259.77,2259.08,2259.09,74.5438
2024-01-05 10:15:00,2259.08,2260.2,2258.48,2260.19,83.5083
2024-01-05 10:16:00,2260.19,2261.96,2260.19,2261.71,138.0914
2024-01-05 10:17:00,2261.7,2261.71,2260.66,2261.4,91.0407
2024-01-05 10:18:00,2261.41,2262.8,2261.4,2262.76,117.3943
2024-01-05 10:19:00,2262.76,2262.76,2261.2,2261.36,144.7785
2024-01-05 10:20:00,2261.35,2261.97,2260.0,2260.03,136.6359
2024-01-05 10:21:00,2260.02,2261.24,2259.8,2259.8,145.2041
2024-01-05 10:22:00,2259.81,2260.77,2259.8,2260.01,98.6012
2024-01-05 10:23:00,2260.0,2260.28,2258.81,2259.72,122.7697
2024-01-05 10:24:00,2259.72,2259.73,2259.6,2259.61,79.3424
2024-01-05 10:25:00,2259.6,2260.18,2259.09,2259.09,265.602
2024-01-05 10:26:00,2259.09,2259.1,2256.25,2256.6,379.6241
2024-01-05 10:27:00,2256.59,2256.78,2255.61,2256.6,189.3654
2024-01-05 10:28:00,2256.6,2256.6,2254.88,2255.83,538.7197
2024-01-05 10:29:00,2255.84,2257.18,2255.83,2257.13,84.6324
2024-01-05 10:30:00,2257.13,2257.13,2254.83,2255.05,111.7272
2024-01-05 10:31:00,2255.05,2255.32,2253.38,2253.56,445.6825
2024-01-05 10:32:00,2253.55,2255.64,2253.36,2254.57,295.6985
2024-01-05 10:33:00,2254.56,2254.57,2253.15,2253.16,157.4338
2024-01-05 10:34:00,2253.16,2255.05,2252.44,2254.34,168.8174
2024-01-05 10:35:00,2254.34,2256.05,2253.71,2255.35,130.8918
2024-01-05 10:36:00,2255.35,2255.48,2252.95,2253.16,186.7229
2024-01-05 10:37:00,2253.16,2253.16,2250.86,2252.28,323.6736
2024-01-05 10:38:00,2252.28,2254.6,2252.27,2253.36,173.9518
2024-01-05 10:39:00,2253.35,2254.9,2252.89,2254.59,161.5081
2024-01-05 10:40:00,2254.59,2255.19,2253.38,2254.54,108.0478
2024-01-05 10:41:00,2254.55,2254.6,2254.03,2254.26,78.7762
2024-01-05 10:42:00,2254.25,2255.92,2253.87,2255.37,193.608
2024-01-05 10:43:00,2255.38,2255.73,2255.0,2255.6,104.6352
2024-01-05 10:44:00,2255.59,2255.6,2255.2,2255.37,121.4506
2024-01-05 10:45:00,2255.38,2255.73,2254.87,2254.88,197.4798
2024-01-05 10:46:00,2254.87,2255.5,2254.59,2254.9,73.7857
2024-01-05 10:47:00,2254.9,2254.9,2254.32,2254.51,79.6797
2024-01-05 10:48:00,2254.51,2255.46,2253.41,2255.45,129.8612
2024-01-05 10:49:00,2255.45,2255.46,2254.34,2254.34,168.1283
2024-01-05 10:50:00,2254.35,2254.35,2252.35,2252.91,493.9716
2024-01-05 10:51:00,2252.91,2252.98,2252.0,2252.0,124.5886
2024-01-05 10:52:00,2252.01,2252.01,2249.03,2250.53,760.2047
2024-01-05 10:53:00,2250.54,2250.83,2247.01,2248.11,551.3981
2024-01-05 10:54:00,2248.12,2250.0,2247.81,2249.52,149.9322
2024-01-05 10:55:00,2249.52,2249.53,2246.58,2246.58,624.7598
2024-01-05 10:56:00,2246.58,2246.59,2243.89,2245.34,449.0166
2024-01-05 10:57:00,2245.33,2245.6,2243.88,2244.03,289.7605
2024-01-05 10:58:00,2244.03,2244.04,2239.0,2240.43,998.9863
2024-01-05 10:59:00,2240.42,2240.43,2233.23,2240.31,1360.2212
2024-01-05 11:00:00,2240.32,2243.55,2238.96,2242.8,590.8626
2024-01-05 11:01:00,2242.79,2245.01,2242.79,2244.31,238.5208
2024-01-05 11:02:00,2244.31,2245.33,2243.53,2245.32,210.9473
2024-01-05 11:03:00,2245.33,2246.3,2244.21,2245.95,312.4274
2024-01-05 11:04:00,2245.96,2247.1,2245.6,2246.57,169.2131
2024-01-05 11:05:00,2246.56,2249.16,2246.2,2248.95,257.526
2024-01-05 11:06:00,2248.95,2249.77,2245.32,2245.32,373.4505
2024-01-05 11:07:00,2245.33,2247.69,2245.32,2247.52,286.9766
2024-01-05 11:08:00,2247.52,2248.0,2245.22,2247.79,181.8927
2024-01-05 11:09:00,2247.79,2247.79,2245.99,2246.01,177.6645
2024-01-05 11:10:00,2246.01,2246.5,2245.26,2246.27,174.3842
2024-01-05 11:11:00,2246.27,2246.38,2243.25,2243.6,357.4814
2024-01-05 11:12:00,2243.6,2243.63,2240.58,2242.79,480.8224
2024-01-05 11:13:00,2242.8,2243.61,2241.9,2243.28,178.7825
2024-01-05 11:14:00,2243.29,2243.62,2242.2,2242.37,121.1229
2024-01-05 11:15:00,2242.37,2245.98,2242.2,2245.97,601.0013
2024-01-05 11:16:00,2245.98,2246.8,2245.4,2246.79,172.1209
2024-01-05 11:17:00,2246.8,2246.8,2245.34,2245.59,325.8573
2024-01-05 11:18:00,2245.59,2245.6,2244.71,2245.39,128.698
2024-01-05 11:19:00,2245.4,2246.16,2244.96,2245.5,204.8675
2024-01-05 11:20:00,2245.49,2247.11,2245.32,2247.11,121.7707
2024-01-05 11:21:00,2247.1,2247.35,2246.8,2247.35,92.6959
2024-01-05 11:22:00,2247.34,2248.23,2246.61,2246.62,164.4741
2024-01-05 11:23:00,2246.62,2246.92,2245.2,2245.6,207.8963
2024-01-05 11:24:00,2245.6,2245.98,2245.32,2245.97,169.8416
2024-01-05 11:25:00,2245.96,2246.8,2245.2,2246.4,137.5462
2024-01-05 11:26:00,2246.41,2247.97,2246.07,2246.07,181.4633
2024-01-05 11:27:00,2246.07,2246.68,2245.61,2245.61,102.5837
2024-01-05 11:28:00,2245.61,2246.01,2244.7,2244.71,271.8484
2024-01-05 11:29:00,2244.7,2244.71,2241.48,2244.44,525.6496
2024-01-05 11:30:00,2244.45,2244.93,2242.91,2242.91,179.7209
2024-01-05 11:31:00,2242.91,2243.19,2241.7,2241.7,231.3119
2024-01-05 11:32:00,2241.71,2242.18,2240.34,2242.18,384.9672
2024-01-05 11:33:00,2242.18,2244.15,2242.12,2244.14,136.4474
2024-01-05 11:34:00,2244.15,2244.8,2244.06,2244.2,201.7364
2024-01-05 11:35:00,2244.21,2244.99,2243.11,2244.76,182.8764
2024-01-05 11:36:00,2244.76,2244.77,2242.41,2243.87,215.1568
2024-01-05 11:37:00,2243.86,2244.8,2243.86,2244.55,154.9886
2024-01-05 11:38:00,2244.56,2244.99,2242.98,2244.6,375.8232
2024-01-05 11:39:00,2244.61,2244.61,2242.1,2242.25,193.4312
2024-01-05 11:40:00,2242.25,2243.19,2240.6,2241.74,226.4337
2024-01-05 11:41:00,2241.75,2244.76,2241.38,2244.57,364.762
2024-01-05 11:42:00,2244.56,2245.0,2243.44,2243.44,146.6276
2024-01-05 11:43:00,2243.45,2243.54,2242.65,2243.39,135.4827
2024-01-05 11:44:00,2243.4,2243.6,2242.96,2242.97,69.8713
2024-01-05 11:45:00,2242.97,2242.97,2241.0,2241.98,142.6497
2024-01-05 11:46:00,2241.99,2243.03,2240.82,2243.03,192.841
2024-01-05 11:47:00,2243.02,2243.15,2241.8,2242.0,169.5609
2024-01-05 11:48:00,2242.01,2243.15,2240.38,2240.56,320.3025
2024-01-05 11:49:00,2240.56,2240.56,2240.01,2240.56,272.7871
2024-01-05 11:50:00,2240.55,2242.71,2240.55,2242.41,323.2066
2024-01-05 11:51:00,2242.4,2243.19,2242.4,2243.18,89.5413
2024-01-05 11:52:00,2243.18,2243.19,2241.55,2242.37,130.4288
2024-01-05 11:53:00,2242.38,2242.64,2241.81,2242.54,158.1129
2024-01-05 11:54:00,2242.53,2242.85,2242.2,2242.28,94.8006
2024-01-05 11:55:00,2242.28,2242.76,2240.0,2240.01,254.018
2024-01-05 11:56:00,2240.0,2242.35,2240.0,2240.02,355.1242
2024-01-05 11:57:00,2240.01,2241.99,2240.01,2241.56,121.3025
2024-01-05 11:58:00,2241.57,2242.0,2241.41,2241.73,78.5735
2024-01-05 11:59:00,2241.72,2241.98,2241.6,2241.97,51.0642
2024-01-05 12:00:00,2241.97,2243.0,2241.2,2242.99,153.1508
2024-01-05 12:01:00,2243.0,2244.8,2242.99,2244.8,137.2395
2024-01-05 12:02:00,2244.8,2245.8,2244.71,2245.79,93.2225
2024-01-05 12:03:00,2245.8,2246.55,2245.43,2245.44,159.5756
2024-01-05 12:04:00,2245.44,2245.65,2243.08,2243.08,188.108
2024-01-05 12:05:00,2243.09,2243.09,2240.01,2240.13,342.0202
2024-01-05 12:06:00,2240.13,2240.14,2238.5,2239.78,493.8665
2024-01-05 12:07:00,2239.77,2239.78,2237.14,2237.79,227.2621
2024-01-05 12:08:00,2237.79,2237.98,2236.6,2236.79,249.4597
2024-01-05 12:09:00,2236.79,2238.72,2234.29,2238.71,499.8245
2024-01-05 12:10:00,2238.71,2239.52,2238.18,2238.23,622.89
2024-01-05 12:11:00,2238.23,2241.15,2238.22,2240.4,284.4253
2024-01-05 12:12:00,2240.4,2240.49,2238.8,2238.81,109.1978
2024-01-05 12:13:00,2238.81,2240.79,2238.27,2240.78,408.9447
2024-01-05 12:14:00,2240.79,2241.03,2239.42,2240.35,117.3769
2024-01-05 12:15:00,2240.36,2242.76,2240.13,2242.43,203.8438
2024-01-05 12:16:00,2242.43,2243.79,2241.84,2243.78,205.7567
2024-01-05 12:17:00,2243.78,2244.18,2242.64,2244.11,394.3584
2024-01-05 12:18:00,2244.12,2244.97,2244.11,2244.61,135.7341
2024-01-05 12:19:00,2244.61,2244.89,2243.23,2244.07,145.3256
2024-01-05 12:20:00,2244.06,2246.1,2244.06,2246.1,232.598
2024-01-05 12:21:00,2246.1,2246.62,2244.68,2246.06,143.5368
2024-01-05 12:22:00,2246.06,2246.4,2245.69,2246.21,62.799
2024-01-05 12:23:00,2246.21,2246.59,2245.8,2246.01,144.0817
2024-01-05 12:24:00,2246.02,2251.04,2246.01,2250.53,676.5719
2024-01-05 12:25:00,2250.52,2250.83,2248.45,2250.7,274.3037
2024-01-05 12:26:00,2250.69,2253.64,2250.21,2253.64,496.7978
2024-01-05 12:27:00,2253.64,2253.64,2251.41,2251.6,600.6099
2024-01-05 12:28:00,2251.61,2252.06,2250.62,2250.62,101.1312
2024-01-05 12:29:00,2250.62,2250.63,2246.66,2248.05,275.8015
2024-01-05 12:30:00,2248.04,2249.47,2247.8,2249.39,172.5108
2024-01-05 12:31:00,2249.38,2250.0,2248.2,2250.0,107.9385
2024-01-05 12:32:00,2250.0,2251.01,2248.6,2248.99,124.5937
2024-01-05 12:33:00,2248.98,2249.46,2248.4,2249.43,88.2476
2024-01-05 12:34:00,2249.43,2249.62,2248.29,2248.98,141.636
2024-01-05 12:35:00,2248.98,2248.99,2248.0,2248.0,113.6063
2024-01-05 12:36:00,2248.01,2248.6,2247.21,2248.21,159.9405
2024-01-05 12:37:00,2248.21,2248.21,2247.0,2247.0,64.697
2024-01-05 12:38:00,2247.01,2248.0,2246.75,2247.98,138.0591
2024-01-05 12:39:00,2247.98,2248.73,2247.0,2248.49,257.5409
2024-01-05 12:40:00,2248.48,2248.87,2247.11,2247.12,199.0525
2024-01-05 12:41:00,2247.12,2247.58,2246.54,2247.13,112.2843
2024-01-05 12:42:00,2247.13,2247.14,2244.64,2244.91,237.7853
2024-01-05 12:43:00,2244.92,2246.71,2244.05,2246.41,149.6833
2024-01-05 12:44:00,2246.42,2246.9,2246.41,2246.42,88.9022
2024-01-05 12:45:00,2246.41,2246.59,2243.41,2244.19,301.7277
2024-01-05 12:46:00,2244.19,2245.6,2243.23,2243.27,345.8706
2024-01-05 12:47:00,2243.28,2244.94,2243.27,2243.82,103.8936
2024-01-05 12:48:00,2243.83,2243.99,2241.63,2241.8,403.5098
2024-01-05 12:49:00,2241.8,2243.52,2241.03,2243.1,334.0497
2024-01-05 12:50:00,2243.1,2245.2,2241.47,2245.2,416.02
2024-01-05 12:51:00,2245.19,2245.2,2243.61,2243.7,261.8196
2024-01-05 12:52:00,2243.7,2244.2,2242.65,2244.0,198.7744
2024-01-05 12:53:00,2244.0,2244.78,2243.41,2244.2,101.609
2024-01-05 12:54:00,2244.2,2245.32,2244.07,2244.21,130.3289
2024-01-05 12:55:00,2244.22,2244.53,2243.0,2243.17,137.9601
2024-01-05 12:56:00,2243.18,2244.39,2243.0,2244.28,81.975
2024-01-05 12:57:00,2244.29,2244.96,2243.47,2243.47,56.4314
2024-01-05 12:58:00,2243.48,2243.48,2240.55,2240.82,274.5833
2024-01-05 12:59:00,2240.82,2242.2,2240.82,2242.03,154.6162
2024-01-05 13:00:00,2242.04,2242.18,2241.09,2241.69,275.8684
2024-01-05 13:01:00,2241.7,2242.0,2241.14,2241.2,195.9835
2024-01-05 13:02:00,2241.21,2243.3,2241.2,2243.3,132.2343
2024-01-05 13:03:00,2243.3,2247.96,2243.29,2246.65,754.2927
2024-01-05 13:04:00,2246.64,2247.59,2245.98,2246.75,129.3696
2024-01-05 13:05:00,2246.76,2246.88,2245.77,2246.12,65.5961
2024-01-05 13:06:00,2246.12,2246.58,2245.01,2246.21,157.6276
2024-01-05 13:07:00,2246.21,2247.8,2245.33,2247.38,138.7955
2024-01-05 13:08:00,2247.37,2247.38,2246.51,2246.64,105.2503
2024-01-05 13:09:00,2246.64,2247.95,2245.71,2246.52,349.8914
2024-01-05 13:10:00,2246.53,2248.04,2246.52,2247.41,224.198
2024-01-05 13:11:00,2247.4,2247.41,2246.81,2247.03,177.9153
2024-01-05 13:12:00,2247.02,2247.81,2246.5,2247.52,269.3788
2024-01-05 13:13:00,2247.52,2247.53,2246.0,2246.41,102.7453
2024-01-05 13:14:00,2246.4,2248.04,2246.4,2247.8,64.3778
2024-01-05 13:15:00,2247.8,2248.76,2247.2,2247.39,98.3294
2024-01-05 13:16:00,2247.39,2248.97,2246.4,2248.96,145.3374
2024-01-05 13:17:00,2248.97,2251.89,2248.75,2251.41,329.9319
2024-01-05 13:18:00,2251.42,2251.42,2250.6,2251.28,176.0506
2024-01-05 13:19:00,2251.29,2251.4,2249.6,2250.34,142.1795
2024-01-05 13:20:00,2250.33,2250.58,2249.63,2250.52,137.0301
2024-01-05 13:21:00,2250.52,2250.56,2249.85,2250.53,83.4582
2024-01-05 13:22:00,2250.54,2251.9,2250.4,2250.91,157.7096
2024-01-05 13:23:00,2250.92,2250.92,2248.6,2248.6,139.8267
2024-01-05 13:24:00,2248.61,2248.61,2246.99,2247.34,203.5574
2024-01-05 13:25:00,2247.33,2247.74,2245.69,2246.51,358.6263
2024-01-05 13:26:00,2246.51,2247.46,2245.8,2247.09,242.6728
2024-01-05 13:27:00,2247.08,2247.09,2245.0,2245.01,271.7366
2024-01-05 13:28:00,2245.01,2246.45,2245.0,2245.68,231.8416
2024-01-05 13:29:00,2245.68,2246.8,2245.6,2246.2,167.6177
2024-01-05 13:30:00,2246.21,2246.43,2237.28,2243.82,1166.9284
2024-01-05 13:31:00,2243.82,2244.44,2239.45,2240.71,628.3022
2024-01-05 13:32:00,2240.71,2249.36,2240.6,2249.35,435.5735
2024-01-05 13:33:00,2249.36,2249.36,2246.01,2246.47,420.6587
2024-01-05 13:34:00,2246.47,2246.59,2243.83,2245.56,236.7205
2024-01-05 13:35:00,2245.56,2247.18,2241.43,2241.6,590.6091
2024-01-05 13:36:00,2241.59,2242.79,2238.05,2238.05,1291.7003
2024-01-05 13:37:00,2238.06,2240.8,2237.35,2240.07,1199.3256
2024-01-05 13:38:00,2240.07,2240.8,2239.27,2240.08,428.7948
2024-01-05 13:39:00,2240.08,2241.38,2238.8,2241.0,182.1891
2024-01-05 13:40:00,2241.0,2243.1,2240.35,2242.79,175.9426
2024-01-05 13:41:00,2242.79,2243.8,2240.8,2240.88,233.0651
2024-01-05 13:42:00,2240.88,2241.79,2240.2,2241.59,199.4346
2024-01-05 13:43:00,2241.58,2242.4,2241.0,2241.6,192.9088
2024-01-05 13:44:00,2241.59,2244.44,2241.59,2243.51,196.0481
2024-01-05 13:45:00,2243.51,2243.51,2242.0,2242.55,143.2105
2024-01-05 13:46:00,2242.56,2242.8,2241.6,2241.69,73.9038
2024-01-05 13:47:00,2241.7,2242.13,2240.36,2240.42,199.4645
2024-01-05 13:48:00,2240.42,2240.43,2238.63,2239.2,490.7378
2024-01-05 13:49:00,2239.21,2240.4,2239.2,2240.39,258.4294
2024-01-05 13:50:00,2240.4,2241.6,2240.12,2240.12,89.4638
2024-01-05 13:51:00,2240.13,2241.31,2239.82,2240.63,118.6062
2024-01-05 13:52:00,2240.63,2242.4,2239.4,2242.4,221.1015
2024-01-05 13:53:00,2242.4,2247.7,2242.39,2247.62,342.0854
2024-01-05 13:54:00,2247.62,2247.62,2246.0,2246.73,320.875
2024-01-05 13:55:00,2246.74,2247.2,2244.65,2245.64,252.1218
2024-01-05 13:56:00,2245.63,2246.43,2244.6,2245.1,626.1846
2024-01-05 13:57:00,2245.09,2246.36,2245.09,2246.35,117.3103
2024-01-05 13:58:00,2246.35,2247.45,2246.34,2247.07,217.8841
2024-01-05 13:59:00,2247.07,2247.69,2247.07,2247.41,185.5783
2024-01-05 14:00:00,2247.41,2252.23,2246.53,2251.37,523.8058
2024-01-05 14:01:00,2251.38,2252.77,2248.07,2249.39,573.8875
2024-01-05 14:02:00,2249.39,2249.39,2247.24,2248.24,197.7178
2024-01-05 14:03:00,2248.25,2248.25,2245.2,2245.82,204.2183
2024-01-05 14:04:00,2245.81,2246.36,2243.83,2244.41,247.1967
2024-01-05 14:05:00,2244.4,2246.2,2242.85,2243.81,519.2522
2024-01-05 14:06:00,2243.81,2245.8,2243.61,2245.79,145.3868
2024-01-05 14:07:00,2245.79,2246.53,2242.8,2243.16,237.7323
2024-01-05 14:08:00,2243.16,2244.8,2243.15,2244.04,168.0063
2024-01-05 14:09:00,2244.04,2244.05,2242.2,2242.75,297.5794
2024-01-05 14:10:00,2242.75,2242.75,2240.43,2241.93,252.4845
2024-01-05 14:11:00,2241.93,2242.03,2238.56,2238.81,441.2853
2024-01-05 14:12:00,2238.81,2240.07,2238.2,2238.42,522.5799
2024-01-05 14:13:00,2238.41,2240.14,2238.2,2239.22,317.0027
2024-01-05 14:14:00,2239.21,2240.36,2239.0,2239.33,178.8617
2024-01-05 14:15:00,2239.33,2243.86,2239.12,2243.01,1406.8883
2024-01-05 14:16:00,2243.0,2243.06,2239.65,2240.81,237.7546
2024-01-05 14:17:00,2240.8,2242.0,2240.03,2240.2,226.0318
2024-01-05 14:18:00,2240.21,2241.54,2240.2,2240.87,145.5795
2024-01-05 14:19:00,2240.86,2241.0,2238.81,2238.81,159.8992
2024-01-05 14:20:00,2238.81,2238.82,2231.8,2233.13,1314.8154
2024-01-05 14:21:00,2233.14,2236.86,2231.81,2233.49,513.1235
2024-01-05 14:22:00,2233.49,2237.99,2233.48,2237.35,312.06
2024-01-05 14:23:00,2237.35,2237.36,2234.8,2235.79,314.3753
2024-01-05 14:24:00,2235.79,2238.39,2234.48,2235.4,358.016
2024-01-05 14:25:00,2235.41,2238.6,2235.12,2238.37,227.3355
2024-01-05 14:26:00,2238.37,2239.11,2236.69,2237.0,154.9418
2024-01-05 14:27:00,2237.01,2237.4,2235.51,2235.51,114.837
2024-01-05 14:28:00,2235.52,2235.92,2232.61,2233.54,253.9893
2024-01-05 14:29:00,2233.54,2233.6,2231.92,2233.19,353.946
2024-01-05 14:30:00,2233.2,2236.52,2232.21,2235.43,577.9002
2024-01-05 14:31:00,2235.44,2235.58,2234.46,2234.6,340.0193
2024-01-05 14:32:00,2234.6,2236.64,2234.6,2236.64,141.4675
2024-01-05 14:33:00,2236.64,2238.59,2236.54,2237.39,248.539
2024-01-05 14:34:00,2237.4,2238.0,2235.86,2237.41,239.5112
2024-01-05 14:35:00,2237.4,2237.41,2226.97,2227.95,1363.5459
2024-01-05 14:36:00,2228.0,2233.99,2227.4,2232.9,688.4239
2024-01-05 14:37:00,2232.89,2237.71,2231.85,2236.11,429.3311
2024-01-05 14:38:00,2236.11,2236.19,2233.21,2235.0,229.5924
2024-01-05 14:39:00,2235.01,2236.6,2233.0,2233.0,191.7405
2024-01-05 14:40:00,2233.0,2233.68,2230.55,2230.55,409.8422
2024-01-05 14:41:00,2230.56,2232.0,2230.0,2231.02,375.521
2024-01-05 14:42:00,2231.02,2231.64,2221.0,2225.38,3018.376
2024-01-05 14:43:00,2223.63,2234.14,2223.63,2232.25,1716.4088
2024-01-05 14:44:00,2232.24,2236.93,2232.24,2236.36,834.1364
2024-01-05 14:45:00,2236.37,2243.21,2236.36,2242.62,1173.3469
2024-01-05 14:46:00,2242.61,2242.62,2235.64,2238.09,380.4248
2024-01-05 14:47:00,2238.09,2239.45,2236.09,2239.17,304.9733
2024-01-05 14:48:00,2239.16,2239.32,2236.04,2238.54,304.6033
2024-01-05 14:49:00,2238.54,2241.57,2235.83,2241.57,735.1301
2024-01-05 14:50:00,2241.58,2241.87,2237.6,2238.0,640.9338
2024-01-05 14:51:00,2238.0,2238.0,2235.79,2235.8,280.2766
2024-01-05 14:52:00,2235.79,2236.6,2234.17,2234.18,305.6478
2024-01-05 14:53:00,2234.17,2236.37,2234.04,2234.33,446.1908
2024-01-05 14:54:00,2234.32,2235.48,2234.18,2235.0,320.6453
2024-01-05 14:55:00,2235.0,2237.0,2234.62,2235.33,374.5605
2024-01-05 14:56:00,2235.34,2235.6,2232.5,2232.5,354.3251
2024-01-05 14:57:00,2232.5,2233.67,2230.77,2230.77,420.7031
2024-01-05 14:58:00,2230.78,2231.3,2228.2,2229.26,401.2994
2024-01-05 14:59:00,2229.26,2229.4,2226.08,2226.79,871.84
2024-01-05 15:00:00,2226.8,2232.44,2226.79,2230.8,976.4019
2024-01-05 15:01:00,2230.79,2234.46,2227.88,2234.45,783.3356
2024-01-05 15:02:00,2234.45,2235.37,2232.83,2234.81,285.9802
2024-01-05 15:03:00,2234.81,2237.2,2233.92,2236.99,650.3289
2024-01-05 15:04:00,2237.0,2238.65,2236.0,2238.06,1027.2311
2024-01-05 15:05:00,2238.05,2239.01,2236.41,2238.21,769.9414
2024-01-05 15:06:00,2238.22,2240.03,2237.81,2239.8,734.8262
2024-01-05 15:07:00,2239.8,2239.81,2237.4,2237.9,646.6007
2024-01-05 15:08:00,2237.9,2239.19,2235.9,2237.2,479.3204
2024-01-05 15:09:00,2237.2,2238.53,2236.87,2238.53,345.9083
2024-01-05 15:10:00,2238.52,2238.6,2237.11,2238.03,492.9671
2024-01-05 15:11:00,2238.04,2242.27,2238.0,2242.26,523.6932
2024-01-05 15:12:00,2242.26,2242.27,2239.8,2240.8,292.4807
2024-01-05 15:13:00,2240.8,2240.95,2238.44,2239.09,390.7236
2024-01-05 15:14:00,2239.09,2239.61,2237.64,2239.6,225.8214
2024-01-05 15:15:00,2239.61,2240.87,2237.66,2238.4,304.6552
2024-01-05 15:16:00,2238.39,2239.14,2235.8,2236.41,177.2378
2024-01-05 15:17:00,2236.41,2238.4,2236.41,2236.82,168.4807
2024-01-05 15:18:00,2236.82,2236.83,2232.9,2233.17,322.3691
2024-01-05 15:19:00,2233.18,2233.37,2231.0,2231.83,598.5614
2024-01-05 15:20:00,2231.84,2231.84,2226.73,2228.2,733.6751
2024-01-05 15:21:00,2228.21,2232.01,2226.0,2230.64,726.6644
2024-01-05 15:22:00,2230.64,2233.9,2230.64,2233.89,265.3156
2024-01-05 15:23:00,2233.89,2234.85,2232.92,2233.86,316.7829
2024-01-05 15:24:00,2233.85,2235.08,2233.85,2234.9,177.6666
2024-01-05 15:25:00,2234.9,2236.09,2234.2,2236.0,537.2539
2024-01-05 15:26:00,2236.0,2236.01,2233.63,2234.4,136.0663
2024-01-05 15:27:00,2234.39,2234.41,2230.36,2230.36,187.4176
2024-01-05 15:28:00,2230.37,2231.59,2229.31,2231.32,272.4299
2024-01-05 15:29:00,2231.31,2231.32,2228.89,2229.71,209.3336
2024-01-05 15:30:00,2229.71,2231.52,2227.96,2228.03,531.382
2024-01-05 15:31:00,2228.03,2231.57,2228.02,2230.4,216.1537
2024-01-05 15:32:00,2230.39,2232.3,2230.26,2231.84,159.3024
2024-01-05 15:33:00,2231.84,2233.6,2231.84,2233.44,215.2336
2024-01-05 15:34:00,2233.43,2234.52,2232.38,2234.26,181.35
2024-01-05 15:35:00,2234.27,2234.59,2233.46,2233.61,164.2657
2024-01-05 15:36:00,2233.61,2233.61,2232.2,2232.42,184.5025
2024-01-05 15:37:00,2232.43,2233.6,2231.85,2233.09,177.7848
2024-01-05 15:38:00,2233.08,2234.0,2233.08,2234.0,277.833
2024-01-05 15:39:00,2234.0,2235.2,2233.8,2233.98,767.4658
2024-01-05 15:40:00,2233.98,2235.0,2233.25,2235.0,259.0799
2024-01-05 15:41:00,2234.99,2235.16,2234.0,2234.79,583.7893
2024-01-05 15:42:00,2234.79,2235.4,2232.88,2234.04,1006.4135
2024-01-05 15:43:00,2234.04,2234.59,2230.4,2230.41,229.7505
2024-01-05 15:44:00,2230.41,2230.43,2226.26,2226.6,955.9816
2024-01-05 15:45:00,2226.6,2230.03,2226.19,2226.67,725.8731
2024-01-05 15:46:00,2226.68,2228.99,2225.41,2226.24,522.7563
2024-01-05 15:47:00,2226.24,2226.82,2224.02,2224.8,440.0416
2024-01-05 15:48:00,2224.8,2225.0,2223.21,2224.28,344.3518
2024-01-05 15:49:00,2224.28,2226.22,2223.57,2225.41,643.5825
2024-01-05 15:50:00,2225.41,2225.42,2218.0,2219.4,1135.0118
2024-01-05 15:51:00,2219.41,2222.33,2218.61,2221.09,749.4894
2024-01-05 15:52:00,2221.09,2223.59,2220.8,2222.35,438.1072
2024-01-05 15:53:00,2222.36,2223.55,2219.97,2221.0,794.9979
2024-01-05 15:54:00,2221.01,2224.14,2219.94,2223.39,329.7194
2024-01-05 15:55:00,2223.38,2223.39,2219.24,2220.98,351.008
2024-01-05 15:56:00,2220.98,2223.78,2220.98,2222.46,335.5676
2024-01-05 15:57:00,2222.47,2224.25,2221.48,2221.83,204.8472
2024-01-05 15:58:00,2221.83,2223.42,2221.51,2223.23,271.3358
2024-01-05 15:59:00,2223.23,2225.0,2222.15,2224.99,211.9453
2024-01-05 16:00:00,2225.0,2228.04,2224.2,2228.04,279.7867
2024-01-05 16:01:00,2228.04,2229.51,2227.64,2228.99,307.5046
2024-01-05 16:02:00,2228.99,2229.57,2227.2,2229.19,353.7085
2024-01-05 16:03:00,2229.19,2229.19,2226.89,2227.4,933.9994
2024-01-05 16:04:00,2227.39,2229.29,2226.24,2229.29,472.4624
2024-01-05 16:05:00,2229.29,2229.3,2226.65,2227.12,389.731
2024-01-05 16:06:00,2227.12,2228.11,2223.17,2223.26,317.2904
2024-01-05 16:07:00,2223.27,2223.92,2221.66,2223.21,518.2091
2024-01-05 16:08:00,2223.21,2225.59,2222.9,2225.59,650.9463
2024-01-05 16:09:00,2225.58,2225.91,2225.16,2225.8,265.4743
2024-01-05 16:10:00,2225.8,2226.66,2224.6,2226.2,396.1136
2024-01-05 16:11:00,2226.2,2229.44,2226.19,2229.44,247.0698
2024-01-05 16:12:00,2229.43,2230.13,2229.32,2230.13,214.6727
